PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,Oi 6,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
252,10/5/2024,08:24.5,4,3,"Carter, Chase",10067429,Right,ASH_UNI,"Sudbrook, Troy",1000182670,Left,TOL_ROC,Undefined,8,Bottom,2,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.29509,0.693564,-4.261353,1411.723731,257.048438,2:30,3.67045,3.00742,6.97679,-40.81282,4.48807,12.90969,0.90198,0.20021,70.41141,-7.013189,-1.903623,0.484423,,,,,,,,,,,,-8.27508,2.55721,-2.74855,50,3.69945,7.97027,-112.18067,0.36642,-10.44902,22.01849,-28.94502,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,d08fe240-8344-11ef-8cc6-2f507be82399,77.80896,,,6.88368,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,08:24.5,2024-10-05T14:08:24.5395468-04:00,2024-10-05T18:08:24.5395468Z,,v3,471468,,,"Peltz, Ben",1000370416,Right,ASH_UNI,6b8a7bdc-280c-475e-af6e-b9d15fd2c6dc,53.52342,-112.87012,11.00925,3.67378,1.27276,-14.47251,-3.00324,8.29745,-5.22451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,277.954214,3.964856,1408.344981,0.997607,3:15,-0.070617,-0.987099,0.143695,20.329954,52.006745,-5.043076,116.175121,5.942778,0.892627,0.103535,-0.438746,13.277749,63.205223,0.103535,0.892627,0.438746,-13.277749,-63.205223,-0.103535,-0.892627,0.438746,-116.175121,-5.942778,-0.892627,-0.103535,-0.438746
253,10/5/2024,08:41.2,4,4,"Carter, Chase",10067429,Right,ASH_UNI,"Sudbrook, Troy",1000182670,Left,TOL_ROC,Undefined,8,Bottom,2,1,2,Fastball,Changeup,InPlay,Undefined,FlyBall,Error,0,2,,86.49626,0.195339,-4.124841,2034.476676,243.553176,2:00,4.37124,2.91072,6.62918,-25.79454,10.74375,19.17702,2.40102,0.72555,78.66389,-4.699477,-0.64523,0.435056,90.62298,32.506512,-16.879699,4274.665247,101.82874,61.99421,-41.60406,305.22111,266.05847,-32.530602,4.601154,-11.28363,5.95532,-2.63819,50,4.37388,8.33706,-125.50099,-0.28797,-17.91363,26.4881,-22.71948,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,da7796e0-8344-11ef-8cc6-2f507be82399,86.63808,76.44032,,7.83237,,,,0.83069,2.39317,-0.73046,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,08:41.2,2024-10-05T14:08:41.1885580-04:00,2024-10-05T18:08:41.1885580Z,FlyBall,v3,471468,,,"Peltz, Ben",1000370416,Right,ASH_UNI,c659ab4b-5048-4846-a9af-e74141f02fb0,53.86965,-126.31507,13.24405,4.372,0.41029,-11.35974,-2.90288,8.88762,-8.95681,144.336422,0.83048,107.26534,-25.15697,6.36493,-1.53839,0.36489,-0.06941,0.00804,-0.0004,2.39324,71.42337,-19.69213,1.48459,-0.10203,-0.05866,0.02207,-0.00298,0.00014,-0.73022,-32.55197,-1.75336,0.52508,-0.13025,0.02968,-0.00544,0.00064,-3.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,247.701428,-4.506558,2028.186781,0.996908,2:15,0.048025,-0.922621,-0.382706,-55.721818,-23.65695,-29.930844,162.175616,1.108823,0.306043,0.019351,-0.951821,1.164716,17.820935,0.019351,0.306043,0.951821,-1.164716,-17.820935,-0.019351,-0.306043,0.951821,-162.175616,-1.108823,-0.306043,-0.019351,-0.951821
254,10/5/2024,09:31.6,5,1,"Carter, Chase",10067429,Right,ASH_UNI,"Barber, Connor",1000367328,Right,TOL_ROC,Undefined,8,Bottom,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.16369,-0.121089,-4.738018,1981.999327,239.71001,2:00,4.52499,2.69573,6.77324,-24.81293,11.89386,18.26029,2.34631,-0.1187,78.2831,-4.850706,-1.420088,0.436058,,,,,,,,,,,,-11.03957,6.69288,-2.39232,50,4.50754,9.69049,-124.92789,-0.91999,-17.35035,26.46445,-21.65517,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,f87bea60-8344-11ef-8cc6-2f507be82399,86.43895,,,7.88059,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,09:31.6,2024-10-05T14:09:31.5782668-04:00,2024-10-05T18:09:31.5782668Z,,v3,471468,,,"Peltz, Ben",1000370416,Right,ASH_UNI,3346f0e7-c459-4e08-bf8a-71de456ff4ea,53.72524,-125.71456,13.23222,4.52532,-0.27628,-10.82759,-2.68804,10.20623,-8.67517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,248.686867,-9.217274,1956.407788,0.987088,2:15,0.131933,-0.919238,-0.370937,-43.220659,-28.215725,-33.944635,158.014101,-4.420257,0.373265,-0.077072,-0.924518,4.765388,-21.91711,0.077072,-0.373265,0.924518,-4.765388,21.91711,-0.077072,0.373265,0.924518,-158.014101,4.420257,-0.373265,0.077072,-0.924518
255,10/5/2024,09:46.0,5,2,"Carter, Chase",10067429,Right,ASH_UNI,"Barber, Connor",1000367328,Right,TOL_ROC,Undefined,8,Bottom,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.88765,3.140382,-0.024617,2107.093888,85.948202,8:45,3.93663,2.89951,6.54479,-48.33322,0.47933,-15.04946,2.79172,1.62282,68.33981,-5.901521,-2.757288,0.502849,,,,,,,,,,,,7.98654,-0.31772,-2.89137,50,4.13316,0.51829,-108.79679,4.69727,9.51607,20.14039,-32.55261,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,011db180-8345-11ef-8cc6-2f507be82399,74.95784,,,6.54783,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,09:46.0,2024-10-05T14:09:46.0177420-04:00,2024-10-05T18:09:46.0177420Z,,v3,471468,,,"Peltz, Ben",1000370416,Right,ASH_UNI,ec186797-bf2d-43a2-b08a-8c3d1606ed5b,53.95622,-109.52672,10.0702,3.94154,5.87704,-16.2763,-2.90391,0.17342,4.75803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,88.160182,53.626165,1249.614674,0.593051,9:00,-0.771475,0.635964,0.019372,-94.721959,-4.469267,-7.973356,165.936058,58.030755,0.128662,0.848332,-0.513593,58.808649,7.392291,0.848332,0.128662,0.513593,-58.808649,-7.392291,-0.848332,-0.128662,0.513593,-165.936058,-58.030755,-0.128662,-0.848332,-0.513593
256,10/5/2024,10:02.2,5,3,"Carter, Chase",10067429,Right,ASH_UNI,"Barber, Connor",1000367328,Right,TOL_ROC,Undefined,8,Bottom,2,1,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,87.18162,1.694547,-3.830659,2115.678241,244.673383,2:15,4.40801,2.92653,6.63307,-24.48293,11.79709,22.21564,3.92311,1.2655,78.43259,-2.986833,0.201224,0.433516,56.21413,9.759547,24.501541,3151.95906,,,,80.17787,79.42065,26.737189,1.099189,-12.89812,6.03197,-2.67536,50,4.51281,7.62116,-126.3948,3.08065,-20.57191,29.14253,-22.55336,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,0ab8f3d0-8345-11ef-8cc6-2f507be82399,86.9459,6.86271,,8.74903,,,,1.04611,3.90118,-1.25208,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,10:02.2,2024-10-05T14:10:02.1848588-04:00,2024-10-05T18:10:02.1848588Z,GroundBall,v3,471468,,,"Peltz, Ben",1000370416,Right,ASH_UNI,4249290e-f0cb-46e1-9513-9c869caa97a5,53.86509,-127.28285,14.57126,4.40846,3.7679,-11.27668,-2.91715,8.24804,-10.28596,257.133149,1.04611,73.93684,-10.66259,1.96033,-0.18088,-0.39346,0.49005,-0.2715,0.05877,3.90118,13.97619,-16.86701,1.00235,-0.31215,0.3875,-0.39921,0.21785,-0.04702,-1.25209,33.6979,0.57521,-0.37515,-0.13581,0.55943,-0.6456,0.35609,-0.07704,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,245.04831,-2.539775,2113.60001,0.999018,2:15,-0.010686,-0.906687,-0.421668,-54.756488,-26.92257,-38.00432,162.483611,5.433681,0.299626,0.094694,-0.949346,5.69619,17.435149,0.094694,0.299626,0.949346,-5.69619,-17.435149,-0.094694,-0.299626,0.949346,-162.483611,-5.433681,-0.299626,-0.094694,-0.949346
257,10/5/2024,11:51.8,1,1,"Laisure, Josh",1000234939,Right,TOL_ROC,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,9,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.21424,-1.895875,-3.620257,1950.761404,231.292427,1:45,5.0466,1.58802,5.52732,-20.75017,14.90784,17.17808,1.5409,-0.36932,81.60939,-5.770469,-0.564099,0.429784,,,,,,,,,,,,-9.69272,8.39473,-1.28495,50,4.86782,7.42767,-129.28417,-4.98401,-16.43103,26.55474,-17.94339,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,4c0c47b0-8345-11ef-8cc6-2f507be82399,87.70092,,,7.60485,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,11:51.8,2024-10-05T14:11:51.7866508-04:00,2024-10-05T18:11:51.7866508Z,,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,5aa41633-d0f3-4868-ab43-ad5b33429dc8,54.97175,-130.30136,13.27737,5.04557,-4.29669,-8.97169,-1.58153,8.05706,-8.21552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,243.16024,-10.784736,1916.305368,0.982337,2:00,0.187579,-0.869842,-0.456277,33.065768,24.917027,29.82978,91.177133,3.012976,0.998407,0.052562,-0.020515,68.679294,86.765438,0.052562,0.998407,0.020515,-68.679294,-86.765438,-0.052562,-0.998407,0.020515,-91.177133,-3.012976,-0.998407,-0.052562,-0.020515
258,10/5/2024,12:05.8,1,2,"Laisure, Josh",1000234939,Right,TOL_ROC,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,9,Top,0,1,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.5727,-0.69422,-2.531623,1812.006318,238.120717,2:00,5.1578,1.49162,5.68102,-23.88706,11.19005,16.21958,2.51943,0.48186,81.94262,-5.141957,0.366431,0.426268,,,,,,,,,,,,-8.91941,6.2087,-1.28859,50,5.08436,5.03935,-130.01277,-2.39597,-15.28594,26.93699,-21.53366,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,545826a0-8345-11ef-8cc6-2f507be82399,88.42418,,,7.63008,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,12:05.8,2024-10-05T14:12:05.7530380-04:00,2024-10-05T18:12:05.7530380Z,,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,14cc583e-735f-4a58-9f31-023409073f7d,54.81738,-131.00707,13.4685,5.15813,-1.60112,-10.76683,-1.48502,5.60359,-7.64297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,241.419995,-7.875261,1794.916772,0.990569,2:00,0.126471,-0.868144,-0.479928,37.547937,10.396616,28.28073,94.980952,12.017691,0.97439,0.208214,-0.084922,67.811512,77.005012,0.208214,0.97439,0.084922,-67.811512,-77.005012,-0.208214,-0.97439,0.084922,-94.980952,-12.017691,-0.97439,-0.208214,-0.084922
259,10/5/2024,12:20.5,1,3,"Laisure, Josh",1000234939,Right,TOL_ROC,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,9,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.5698,-1.868022,-1.749917,1768.226514,337.693029,5:15,5.10424,1.55362,5.50547,-47.33569,-2.96898,1.86543,-0.58884,0.07201,73.4259,-10.47723,-1.416432,0.479402,,,,,,,,,,,,-1.53894,-0.61134,-1.4022,50,4.90871,3.49629,-116.77652,-5.41126,-2.08731,25.63335,-33.00321,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,5d2ff1e0-8345-11ef-8cc6-2f507be82399,78.62386,,,7.14391,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,12:20.5,2024-10-05T14:12:20.5186060-04:00,2024-10-05T18:12:20.5186060Z,,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,5fa43d26-cb06-40a6-a7ca-0b21067a6125,54.99471,-117.86779,12.81668,5.10917,-4.00622,-16.50161,-1.55294,3.58515,-1.04365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,321.736083,80.955932,277.954729,0.157194,4:45,-0.979642,-0.129488,0.15341,93.56673,-4.134973,55.584872,139.030732,-8.891794,0.647774,-0.154569,-0.745987,11.706068,-40.374017,0.154569,-0.647774,0.745987,-11.706068,40.374017,-0.154569,0.647774,0.745987,-139.030732,8.891794,-0.647774,0.154569,-0.745987
260,10/5/2024,12:39.5,1,4,"Laisure, Josh",1000234939,Right,TOL_ROC,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,9,Top,0,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.13066,-0.986647,-2.741997,1984.245943,235.419042,1:45,5.1056,1.62334,5.53802,-23.79706,11.84032,15.54296,2.1992,0.35383,81.54674,-5.407315,0.027201,0.429659,71.76587,46.023108,68.446092,5384.747345,20.86639,72.89481,108.00271,200.21524,98.25886,85.721694,4.251293,-8.61284,6.59256,-1.39606,50,5.00427,5.51015,-129.31318,-3.05658,-14.60249,26.64158,-20.99679,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,687efeb0-8345-11ef-8cc6-2f507be82399,87.72635,73.23815,,7.58392,,,,-0.15482,2.05413,-0.18297,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,12:39.5,2024-10-05T14:12:39.5017740-04:00,2024-10-05T18:12:39.5017740Z,FlyBall,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,46bdfc50-b03b-40b9-98a7-fced242d4005,54.96057,-130.33116,13.32079,5.10573,-2.25428,-10.4984,-1.61726,6.06812,-7.30124,,-0.14331,26.59356,-12.20865,2.23783,0.31113,-0.2292,-0.00549,0.01635,-0.00197,2.04272,76.04817,-25.30673,5.70667,-3.68197,1.83127,-0.53125,0.07962,-0.00477,-0.19546,68.29897,-7.96183,3.69208,-3.19212,1.72767,-0.51745,0.07836,-0.00467,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,239.083321,-5.270788,1975.855883,0.995772,2:00,0.081962,-0.852579,-0.51613,38.35559,26.49863,31.994578,100.309542,83.472879,0.111838,0.993518,-0.020344,88.826951,6.421296,0.993518,0.111838,0.020344,-88.826951,-6.421296,-0.993518,-0.111838,0.020344,-100.309542,-83.472879,-0.111838,-0.993518,-0.020344
261,10/5/2024,12:57.4,1,5,"Laisure, Josh",1000234939,Right,TOL_ROC,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,9,Top,0,2,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,90.25631,-1.26473,-2.738425,1859.117163,230.518264,1:45,5.08428,1.43384,5.5202,-21.57513,13.6665,15.06056,2.10234,0.12662,81.50428,-5.313601,-0.056429,0.427267,,,,,,,,,,,,-8.43107,7.65351,-1.20565,50,4.96,5.56669,-130.72845,-3.62158,-14.41383,30.66857,-19.08954,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,732d1090-8345-11ef-8cc6-2f507be82399,88.21753,,,8.75202,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,12:57.4,2024-10-05T14:12:57.4070000-04:00,2024-10-05T18:12:57.4070000Z,,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,4fbf6dd4-1ef9-4f93-8ffc-85b9c3a12d1c,54.97585,-131.89061,15.33429,5.08353,-2.89821,-9.54477,-1.42694,6.11289,-7.20691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.49649,2.526415,1.475072,1.051343,-0.13462,1.9562,-0.12615,-3.68288,6.29592,0.82823,72.36529,9.3388,-52.41499,-3.5023,78.0372,-5.51889,6.34986,15.41688,-11.93717,0.58822,-57.1473,6.31293,High,High,High,,,High,Medium,High,237.775323,-5.024162,1851.974167,0.996158,2:00,0.080655,-0.840575,-0.535657,50.739324,31.515939,39.427925,95.652474,7.013281,0.987692,0.122099,-0.097757,51.31792,81.001293,0.122099,0.987692,0.097757,-51.31792,-81.001293,-0.122099,-0.987692,0.097757,-95.652474,-7.013281,-0.987692,-0.122099,-0.097757
262,10/5/2024,13:23.9,2,1,"Laisure, Josh",1000234939,Right,TOL_ROC,"Scott, Cameron",1000370417,Right,ASH_UNI,Undefined,9,Top,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,90.65627,-0.51442,-5.063061,1810.849202,231.760436,1:45,5.09775,1.44523,5.41891,-21.5173,13.2415,15.39769,2.82088,-2.02672,82.74851,-4.51788,-2.339118,0.42433,,,,,,,,,,,,-9.02201,7.11914,-1.0052,50,5.03712,10.89828,-131.13512,-1.93772,-15.75855,26.93097,-19.73922,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,82ef5600-8345-11ef-8cc6-2f507be82399,88.82811,,,7.90776,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,13:23.9,2024-10-05T14:13:23.8991372-04:00,2024-10-05T18:13:23.8991372Z,,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,d44dd590-51cf-4202-8ac8-288b56e7f329,55.0778,-132.17383,13.46549,5.09718,-1.1764,-9.86961,-1.43726,11.50607,-7.87928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,239.584011,-2.893136,1808.541113,0.998725,2:00,0.013354,-0.860785,-0.508793,48.825228,41.430057,40.663885,90.381823,4.376453,0.997062,0.076309,-0.006645,85.023548,85.606955,0.076309,0.997062,0.006645,-85.023548,-85.606955,-0.076309,-0.997062,0.006645,-90.381823,-4.376453,-0.997062,-0.076309,-0.006645
263,10/5/2024,13:38.1,2,2,"Laisure, Josh",1000234939,Right,TOL_ROC,"Scott, Cameron",1000370417,Right,ASH_UNI,Undefined,9,Top,2,1,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Error,0,0,,89.26633,0.201228,-2.665705,1793.965454,241.421434,2:00,5.1032,1.58756,5.65244,-25.92738,9.0828,14.86446,3.13047,0.33829,82.39417,-4.591886,-0.012259,0.425862,,,,,,,,,,,,-8.28906,4.85327,-1.37159,50,5.10364,5.41678,-129.71962,-0.45417,-14.28151,24.29979,-23.81217,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,8b700090-8345-11ef-8cc6-2f507be82399,88.50868,,,6.87216,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,13:38.1,2024-10-05T14:13:38.1121036-04:00,2024-10-05T18:13:38.1121036Z,,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,826c88d7-1a2c-41ce-8be8-4cc53b14941e,54.84877,-130.62476,12.1499,5.10404,0.43281,-11.90609,-1.58326,5.94875,-7.14075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,239.718992,-4.234089,1789.069231,0.997271,2:00,0.047342,-0.86146,-0.505614,43.691358,18.632649,27.258686,96.773603,9.935502,0.978127,0.172539,-0.116178,56.046074,77.99439,0.172539,0.978127,0.116178,-56.046074,-77.99439,-0.172539,-0.978127,0.116178,-96.773603,-9.935502,-0.978127,-0.172539,-0.116178
264,10/5/2024,14:24.7,3,1,"Laisure, Josh",1000234939,Right,TOL_ROC,"Miller, Cameron",10005975,Left,ASH_UNI,Undefined,9,Top,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.68916,-0.960179,-3.807355,1743.910597,235.847885,1:45,5.07564,1.72992,5.61405,-22.88604,12.46772,16.6308,2.27025,-0.4429,81.53356,-5.235984,-0.845072,0.427946,,,,,,,,,,,,-9.57528,6.94465,-1.41556,50,4.9789,7.9222,-129.93936,-2.96124,-16.29374,28.42516,-20.35666,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,a732c880-8345-11ef-8cc6-2f507be82399,88.07753,,,8.1556,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,14:24.7,2024-10-05T14:14:24.7109132-04:00,2024-10-05T18:14:24.7109132Z,,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,70f83465-02b1-41fa-bbb3-1211a73ed631,54.88463,-131.00355,14.21258,5.0755,-2.19912,-10.17833,-1.72357,8.53221,-8.14687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,239.308684,-1.932652,1742.918589,0.999431,2:00,0.014143,-0.858755,-0.512192,46.18812,35.800945,39.581139,98.649782,82.13498,0.135283,0.990593,-0.02058,88.80983,7.775007,0.990593,0.135283,0.02058,-88.80983,-7.775007,-0.990593,-0.135283,0.02058,-98.649782,-82.13498,-0.135283,-0.990593,-0.02058
265,10/5/2024,14:38.7,3,2,"Laisure, Josh",1000234939,Right,TOL_ROC,"Miller, Cameron",10005975,Left,ASH_UNI,Undefined,9,Top,2,0,1,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,81.42979,-2.270822,-2.220426,766.241231,250.708169,2:15,5.08803,1.54163,5.65782,-33.92002,9.66331,22.72092,0.141,1.36333,73.19749,-8.565863,1.845622,0.475151,,,,,,,,,,,,-12.43871,6.16052,-1.36885,50,4.87445,3.67762,-117.86883,-5.75472,-17.04717,27.79422,-23.73113,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,af8473d0-8345-11ef-8cc6-2f507be82399,79.32732,,,8.2323,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,14:38.7,2024-10-05T14:14:38.7112460-04:00,2024-10-05T18:14:38.7112460Z,,v3,471468,,,"Cote, Josh",1000367330,Right,TOL_ROC,c337ea52-ca0f-4956-a2c1-1e7d853b143e,54.84013,-119.00469,13.89711,5.08981,-4.78491,-11.86556,-1.53338,4.37428,-8.52358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,275.592744,-12.702845,747.486424,0.975524,3:15,0.261681,-0.961405,0.084997,52.172239,70.94369,4.749906,153.653875,1.198764,0.443696,0.020921,-0.895933,1.337665,26.339915,0.020921,0.443696,0.895933,-1.337665,-26.339915,-0.020921,-0.443696,0.895933,-153.653875,-1.198764,-0.443696,-0.020921,-0.895933
